thinking_about_you_female-caption.gif,thinking_about_you_female-caption.png,Thinking About You,Caption,thinking_about_you_female-caption.mov,p,love,com.eboticon.Eboticon.baepack1
thinking_about_you_male-caption.gif,thinking_about_you_male-caption.png,Thinking About You,Caption,thinking_about_you_male-caption.mov,p,love,com.eboticon.Eboticon.baepack1
falling_in_love-caption.gif,falling_in_love-caption.png,Falling In Love,Caption,falling_in_love-caption.mov,p,love,com.eboticon.Eboticon.baepack1
falling_in_love_valentines-caption.gif,falling_in_love_valentines-caption.png,Falling In Love Valentines,Caption,falling_in_love_valentines-caption.mov,p,love,com.eboticon.Eboticon.baepack1
i_love_you_more-caption.gif,i_love_you_more-caption.png,I Love You More,Caption,i_love_you_more-caption.mov,p,love,com.eboticon.Eboticon.baepack1
i_love_you_more-caption.gif,i_love_you_more-caption.png,I Love You More,Caption,i_love_you_more-caption.mov,p,love,com.eboticon.Eboticon.baepack1
i_love_you_more-nocaption.gif,i_love_you_more-nocaption.png,I Love You More,NoCaption,i_love_you_more-nocaption.mov,p,love,com.eboticon.Eboticon.baepack1
happy_valentines_day_card_female-caption.gif,happy_valentines_day_card_female-caption.png,Happy Valentines Day Card,Caption,happy_valentines_day_card_female-caption.mov,p,love,com.eboticon.Eboticon.baepack1
happy_valentines_day_card_male-caption.gif,happy_valentines_day_card_male-caption.png,Happy Valentines Day Card,Caption,happy_valentines_day_card_male-caption.mov,p,love,com.eboticon.Eboticon.baepack1
can_i_see_you-caption.gif,can_i_see_you-caption.png,Can I See You,Caption,can_i_see_you-caption.mov,p,love,com.eboticon.Eboticon.baepack1
for_you-caption.gif,for_you-caption.png,For You,Caption,for_you-caption.mov,p,love,com.eboticon.Eboticon.baepack1
for_you-nocaption.gif,for_you-nocaption.png,For You,NoCaption,for_you-nocaption.mov,p,love,com.eboticon.Eboticon.baepack1
muah-nocaption.gif,muah-nocaption.png,Muah!,NoCaption,muah-nocaption.mov,p,love,com.eboticon.Eboticon.baepack1
muah-caption.gif,muah-caption.png,Muah!,Caption,muah-caption.mov,p,love,com.eboticon.Eboticon.baepack1
say_that-caption.gif,say_that-caption.png,Say That,Caption,say_that-caption.mov,p,exclamation,com.eboticon.Eboticon.churchpack2
say_that-nocaption.gif,say_that-nocaption.png,Say That,NoCaption,say_that-nocaption.mov,p,exclamation,com.eboticon.Eboticon.churchpack2
tongues-caption.gif,tongues-caption.png,Tongues,Caption,tongues-caption.mov,p,exclamation,com.eboticon.Eboticon.churchpack2
tongues-nocaption.gif,tongues-nocaption.png,Eh Gawd,NoCaption,tongues-nocaption.mov,p,exclamation,com.eboticon.Eboticon.churchpack2
enooouuugh-caption.gif,enooouuugh-caption.png,Enooouuugh,Caption,enooouuugh-caption.mov,p,not_happy,com.eboticon.Eboticon.churchpack2
enooouuugh-nocaption.gif,enooouuugh-nocaption.png,Enooouuugh,Caption,enooouuugh-nocaption.mov,p,not_happy,com.eboticon.Eboticon.churchpack2
hallelujer-caption.gif,hallelujer-caption.png,Hallelujer,Caption,hallelujer-caption.mov,p,happy,com.eboticon.Eboticon.churchpack2
hallelujer-nocaption.gif,hallelujer-nocaption.png,Hallelujer,NoCaption,hallelujer-nocaption.mov,p,happy,com.eboticon.Eboticon.churchpack2
preach-caption.gif,preach-caption.png,Preach,Caption,preach-caption.mov,p,exclamation,com.eboticon.Eboticon.churchpack2
preach-nocaption.gif,preach-nocaption.png,Preach,NoCaption,preach-nocaption.mov,p,exclamation,com.eboticon.Eboticon.churchpack2
pardon_me-caption.gif,pardon_me-caption.png,Pardon Me,Caption,pardon_me-caption.mov,p,not_happy,com.eboticon.Eboticon.churchpack2
pardon_me-nocaption.gif,pardon_me-nocaption.png,Pardon Me,NoCaption,pardon_me-nocaption.mov,p,not_happy,com.eboticon.Eboticon.churchpack2
praise_break_female-nocaption.gif,praise_break_female-nocaption.png,Praise Break,NoCaption,praise_break_female-nocaption.mov,p,happy,com.eboticon.Eboticon.churchpack2
praise_break_female-caption.gif,praise_break_female-caption.png,Praise Break,Caption,praise_break_female-caption.mov,p,happy,com.eboticon.Eboticon.churchpack2
praise_break_male-nocaption.gif,praise_break_male-nocaption.png,Praise Break,NoCaption,praise_break_male-nocaption.mov,p,happy,com.eboticon.Eboticon.churchpack2
praise_break_male-caption.gif,praise_break_male-caption.png,Praise Break,Caption,praise_break_male-caption.mov,p,happy,com.eboticon.Eboticon.churchpack2
slain-nocaption.gif,slain-nocaption.png,Slain,NoCaption,slain-nocaption.mov,p,exclamation,com.eboticon.Eboticon.churchpack2
slain-caption.gif,slain-caption.png,Slain,Caption,slain-caption.mov,p,exclamation,com.eboticon.Eboticon.churchpack2
i_wish_you_all_the_best-caption.gif,i_wish_you_all_the_best-caption.png,I Wish You All the Best,Caption,i_wish_you_all_the_best-caption.mov,p,greeting,com.eboticon.Eboticon.churchpack2
i_wish_you_all_the_best-nocaption.gif,i_wish_you_all_the_best-nocaption.png,I Wish You All the Best,NoCaption,i_wish_you_all_the_best-nocaption.mov,p,greeting,com.eboticon.Eboticon.churchpack2
kappas-nocaption.gif,kappas-nocaption.png,Kappa Stroll,NoCaption,kappas-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
akas-nocaption.gif,akas-nocaption.png,AKA Stance,NoCaption,akas-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
deltas-nocaption.gif,deltas-nocaption.png,Delta Step,NoCaption,deltas-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
omegas-nocaption.gif,omegas-nocaption.png,Omega Stroll,NoCaption,omegas-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
alphas-nocaption.gif,alphas-nocaption.png,Alpha Stroll,NoCaption,alphas-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
kappas-caption.gif,kappas-caption.png,Kappa Stroll,Caption,kappas-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
akas-caption.gif,akas-caption.png,AKA Stance,Caption,akas-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
deltas-caption.gif,deltas-caption.png,Delta Step,Caption,deltas-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
omegas-caption.gif,omegas-caption.png,Omega Stroll,Caption,omegas-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
alphas-caption.gif,alphas-caption.png,Alpha Stroll,Caption,alphas-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
kappa_solo-nocaption.gif,kappa_solo-nocaption.png,Kappa Solo,NoCaption,kappa_solo-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
kappa_solo-caption.gif,kappa_solo-caption.png,Kappa Solo,NoCaption,kappa_solo-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
alpha_solo-caption.gif,alpha_solo-caption.png,Alpha Solo,Caption,alpha_solo-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
alpha_solo-nocaption.gif,alpha_solo-nocaption.png,Alpha Solo,NoCaption,alpha_solo-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
aka_solo-nocaption.gif,aka_solo-nocaption.png,AKA Solo,NoCaption,aka_solo-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
aka_solo-caption.gif,aka_solo-caption.png,AKA Solo,Caption,aka_solo-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
omega_solo-nocaption.gif,omega_solo-nocaption.png,Omega Solo,NoCaption,omega_solo-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
omega_solo-caption.gif,omega_solo-caption.png,Omega Solo,Caption,omega_solo-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
delta_solo-caption.gif,delta_solo-caption.png,Delta Solo,Caption,delta_solo-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
delta_solo-nocaption.gif,delta_solo-nocaption.png,Delta Solo,NoCaption,delta_solo-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
kappa_swag-caption.gif,kappa_swag-caption.png,Kappa Swag,Caption,kappa_swag-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
kappa_swag-nocaption.gif,kappa_swag-nocaption.png,Kappa Swag,NoCaption,kappa_swag-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
alpha_swag-nocaption.gif,alpha_swag-nocaption.png,Alpha Swag,NoCaption,alpha_swag-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
alpha_swag-caption.gif,alpha_swag-caption.png,Alpha Swag,Caption,alpha_swag-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
hey_spec_delta-caption.gif,hey_spec_delta-caption.png,Hey Spec Delta,Caption,hey_spec_delta-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
hey_spec_delta-nocaption.gif,hey_spec_delta-nocaption.png,Hey Spec Delta,NoCaption,hey_spec_delta-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
hey_spec_aka-nocaption.gif,hey_spec_aka-nocaption.png,Hey Spec AKA,NoCaption,hey_spec_aka-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
hey_spec_aka-caption.gif,hey_spec_aka-caption.png,Hey Spec AKA,Caption,hey_spec_aka-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack2
i_love_you_card-caption.gif,i_love_you_card-caption.png,I Love You Card,Caption,i_love_you_card-caption.mov,p,greeting,com.eboticon.Eboticon.greetingspack1
im_sorry_card-caption.gif,im_sorry_card-caption.png,Im Sorry,Caption,im_sorry_card-caption.mov,p,greeting,com.eboticon.Eboticon.greetingspack1
fathersday-caption.gif,fathersday-caption.png,Happy Fathers Day Card,Caption,fathersday-caption.mov,p,greeting,com.eboticon.Eboticon.greetingspack1
stars_congrats_card-caption.gif,stars_congrats_card-caption.png,Congrats Card,Caption,stars_congrats_card-caption.mov,p,greeting,com.eboticon.Eboticon.greetingspack1
send_me_a_pic-nocaption.gif,send_me_a_pic-nocaption.png,Send A Pic,NoCaption,send_me_a_pic-nocaption.mov,p,greeting,com.eboticon.Eboticon.greetingspack1
send_me_a_pic-caption.gif,send_me_a_pic-caption.png,Send A Pic,Caption,send_me_a_pic-caption.mov,p,greeting,com.eboticon.Eboticon.greetingspack1
mothersday-caption.gif,mothersday-caption.png,Happy Mothers Day,Caption,mothersday-caption.mov,p,greeting,com.eboticon.Eboticon.greetingspack1
mothersday-caption2.gif,mothersday-caption2.png,Happy Mothers Day,Caption,mothersday-caption2.mov,p,greeting,com.eboticon.Eboticon.greetingspack1
happybirthday-caption.gif,happybirthday-caption.png,Happy Birthday,Caption,happybirthday-caption.mov,p,greeting,com.eboticon.Eboticon.greetingspack1
say_that-caption.gif,say_that-caption.png,Say That,Caption,say_that-caption.mov,p,exclamation,com.eboticon.Eboticon.churchpack1
say_that-nocaption.gif,say_that-nocaption.png,Say That,NoCaption,say_that-nocaption.mov,p,exclamation,com.eboticon.Eboticon.churchpack1
tongues-caption.gif,tongues-caption.png,Tongues,Caption,tongues-caption.mov,p,exclamation,com.eboticon.Eboticon.churchpack1
tongues-nocaption.gif,tongues-nocaption.png,Eh Gawd,NoCaption,tongues-nocaption.mov,p,exclamation,com.eboticon.Eboticon.churchpack1
enooouuugh-caption.gif,enooouuugh-caption.png,Enooouuugh,Caption,enooouuugh-caption.mov,p,not_happy,com.eboticon.Eboticon.churchpack1
enooouuugh-nocaption.gif,enooouuugh-nocaption.png,Enooouuugh,Caption,enooouuugh-nocaption.mov,p,not_happy,com.eboticon.Eboticon.churchpack1
hallelujer-caption.gif,hallelujer-caption.png,Hallelujer,Caption,hallelujer-caption.mov,p,happy,com.eboticon.Eboticon.churchpack1
hallelujer-nocaption.gif,hallelujer-nocaption.png,Hallelujer,NoCaption,hallelujer-nocaption.mov,p,happy,com.eboticon.Eboticon.churchpack1
preach-caption.gif,preach-caption.png,Preach,Caption,preach-caption.mov,p,exclamation,com.eboticon.Eboticon.churchpack1
preach-nocaption.gif,preach-nocaption.png,Preach,NoCaption,preach-nocaption.mov,p,exclamation,com.eboticon.Eboticon.churchpack1
pardon_me-caption.gif,pardon_me-caption.png,Pardon Me,Caption,pardon_me-caption.mov,p,not_happy,com.eboticon.Eboticon.churchpack1
pardon_me-nocaption.gif,pardon_me-nocaption.png,Pardon Me,NoCaption,pardon_me-nocaption.mov,p,not_happy,com.eboticon.Eboticon.churchpack1
praise_break_female-nocaption.gif,praise_break_female-nocaption.png,Praise Break,NoCaption,praise_break_female-nocaption.mov,p,happy,com.eboticon.Eboticon.churchpack1
praise_break_female-caption.gif,praise_break_female-caption.png,Praise Break,Caption,praise_break_female-caption.mov,p,happy,com.eboticon.Eboticon.churchpack1
praise_break_male-nocaption.gif,praise_break_male-nocaption.png,Praise Break,NoCaption,praise_break_male-nocaption.mov,p,happy,com.eboticon.Eboticon.churchpack1
praise_break_male-caption.gif,praise_break_male-caption.png,Praise Break,Caption,praise_break_male-caption.mov,p,happy,com.eboticon.Eboticon.churchpack1
slain-nocaption.gif,slain-nocaption.png,Slain,NoCaption,slain-nocaption.mov,p,exclamation,com.eboticon.Eboticon.churchpack1
slain-caption.gif,slain-caption.png,Slain,Caption,slain-caption.mov,p,exclamation,com.eboticon.Eboticon.churchpack1
i_wish_you_all_the_best-caption.gif,i_wish_you_all_the_best-caption.png,I Wish You All the Best,Caption,i_wish_you_all_the_best-caption.mov,p,greeting,com.eboticon.Eboticon.churchpack1
i_wish_you_all_the_best-nocaption.gif,i_wish_you_all_the_best-nocaption.png,I Wish You All the Best,NoCaption,i_wish_you_all_the_best-nocaption.mov,p,greeting,com.eboticon.Eboticon.churchpack1
she_twerk-nocaption.gif,she_twerk-nocaption.png,She Twerk,NoCaption,she_twerk-nocaption.mov,p,exclamation,com.eboticon.Eboticon.ratchpack2
she_twerk-caption.gif,she_twerk-caption.png,She Twerk,Caption,she_twerk-caption.mov,p,exclamation,com.eboticon.Eboticon.ratchpack2
make_it_rain_male-caption.gif,make_it_rain_male-caption.png,Make It Rain (Male),Caption,make_it_rain_male-caption.mov,p,exclamation,com.eboticon.Eboticon.ratchpack2
make_it_rain_male-nocaption.gif,make_it_rain_male-nocaption.png,Make It Rain (Male),NoCaption,make_it_rain_male-nocaption.mov,p,exclamation,com.eboticon.Eboticon.ratchpack2
make_it_rain_female-caption.gif,make_it_rain_female-caption.png,Make It Rain (Female),Caption,make_it_rain_female-caption.mov,p,exclamation,com.eboticon.Eboticon.ratchpack2
make_it_rain_female-nocaption.gif,make_it_rain_female-nocaption.png,Make It Rain (Female),NoCaption,make_it_rain_female-nocaption.mov,p,exclamation,com.eboticon.Eboticon.ratchpack2
dab-caption.gif,dab-caption.png,Dab,Caption,dab-caption.mov,p,happy,com.eboticon.Eboticon.ratchpack2
dab-nocaption.gif,dab-nocaption.png,Dab,NoCaption,dab-nocaption.mov,p,happy,com.eboticon.Eboticon.ratchpack2
look_at_my_dab-caption.gif,look_at_my_dab-caption.png,Look At My Dab,Caption,look_at_my_dab-caption.mov,p,happy,com.eboticon.Eboticon.ratchpack2
ok_girl-caption.gif,ok_girl-caption.png,OK Girl,Caption,ok_girl-caption.mov,p,not_happy,com.eboticon.Eboticon.ratchpack2
ok_girl-nocaption.gif,ok_girl-nocaption.png,OK Girl,NoCaption,ok_girl-nocaption.mov,p,not_happy,com.eboticon.Eboticon.ratchpack2
poppin-caption.gif,poppin-caption.png,Poppin,Caption,poppin-caption.mov,p,exclamation,com.eboticon.Eboticon.ratchpack2
poppin-nocaption.gif,poppin-nocaption.png,Poppin,NoCaption,poppin-nocaption.mov,p,exclamation,com.eboticon.Eboticon.ratchpack2
ratchet-caption.gif,ratchet-caption.png,Ratchet,Caption,ratchet-caption.mov,p,not_happy,com.eboticon.Eboticon.ratchpack2
head_banger-caption.gif,head_banger-caption.png,Head Banger,Caption,head_banger-caption.mov,p,not_happy,com.eboticon.Eboticon.ratchpack2
head_banger-nocaption.gif,head_banger-nocaption.png,Head Banger,NoCaption,head_banger-nocaption.mov,p,not_happy,com.eboticon.Eboticon.ratchpack2
just_keep_on-caption.gif,just_keep_on-caption.png,Just Keep on,Caption,just_keep_on-caption.mov,p,not_happy,com.eboticon.Eboticon.ratchpack2
hollup-caption.gif,hollup-caption.png,Hollup,Caption,hollup-caption.mov,p,exclamation,com.eboticon.Eboticon.ratchpack2
hollup-nocaption.gif,hollup-nocaption.png,Hollup,NoCaption,hollup-nocaption.mov,p,exclamation,com.eboticon.Eboticon.ratchpack2
just_keep_on_nocaption.gif,just_keep_on_nocaption.png,Just Keep on,NoCaption,just_keep_on-nocaption.mov,p,not_happy,com.eboticon.Eboticon.ratchpack2
tried_it-caption.gif,tried_it-caption.png,Tried It,Caption,tried_it-caption.mov,p,not_happy,com.eboticon.Eboticon.ratchpack2
tried_it-nocaption.gif,tried_it-nocaption.png,Tried It,NoCaption,tried_it-nocaption.mov,p,not_happy,com.eboticon.Eboticon.ratchpack2
kappas-nocaption.gif,kappas-nocaption.png,Kappa Stroll,NoCaption,kappas-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
akas-nocaption.gif,akas-nocaption.png,AKA Stance,NoCaption,akas-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
deltas-nocaption.gif,deltas-nocaption.png,Delta Step,NoCaption,deltas-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
omegas-nocaption.gif,omegas-nocaption.png,Omega Stroll,NoCaption,omegas-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
alphas-nocaption.gif,alphas-nocaption.png,Alpha Stroll,NoCaption,alphas-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
kappas-caption.gif,kappas-caption.png,Kappa Stroll,Caption,kappas-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
akas-caption.gif,akas-caption.png,AKA Stance,Caption,akas-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
deltas-caption.gif,deltas-caption.png,Delta Step,Caption,deltas-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
omegas-caption.gif,omegas-caption.png,Omega Stroll,Caption,omegas-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
alphas-caption.gif,alphas-caption.png,Alpha Stroll,Caption,alphas-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
kappa_solo-nocaption.gif,kappa_solo-nocaption.png,Kappa Solo,NoCaption,kappa_solo-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
kappa_solo-caption.gif,kappa_solo-caption.png,Kappa Solo,NoCaption,kappa_solo-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
alpha_solo-caption.gif,alpha_solo-caption.png,Alpha Solo,Caption,alpha_solo-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
alpha_solo-nocaption.gif,alpha_solo-nocaption.png,Alpha Solo,NoCaption,alpha_solo-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
aka_solo-nocaption.gif,aka_solo-nocaption.png,AKA Solo,NoCaption,aka_solo-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
aka_solo-caption.gif,aka_solo-caption.png,AKA Solo,Caption,aka_solo-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
omega_solo-nocaption.gif,omega_solo-nocaption.png,Omega Solo,NoCaption,omega_solo-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
omega_solo-caption.gif,omega_solo-caption.png,Omega Solo,Caption,omega_solo-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
delta_solo-caption.gif,delta_solo-caption.png,Delta Solo,Caption,delta_solo-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
delta_solo-nocaption.gif,delta_solo-nocaption.png,Delta Solo,NoCaption,delta_solo-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
kappa_swag-caption.gif,kappa_swag-caption.png,Kappa Swag,Caption,kappa_swag-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
kappa_swag-nocaption.gif,kappa_swag-nocaption.png,Kappa Swag,NoCaption,kappa_swag-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
alpha_swag-nocaption.gif,alpha_swag-nocaption.png,Alpha Swag,NoCaption,alpha_swag-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
alpha_swag-caption.gif,alpha_swag-caption.png,Alpha Swag,Caption,alpha_swag-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
hey_spec_delta-caption.gif,hey_spec_delta-caption.png,Hey Spec Delta,Caption,hey_spec_delta-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
hey_spec_delta-nocaption.gif,hey_spec_delta-nocaption.png,Hey Spec Delta,NoCaption,hey_spec_delta-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
hey_spec_aka-nocaption.gif,hey_spec_aka-nocaption.png,Hey Spec AKA,NoCaption,hey_spec_aka-nocaption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
hey_spec_aka-caption.gif,hey_spec_aka-caption.png,Hey Spec AKA,Caption,hey_spec_aka-caption.mov,p,greeting,com.eboticon.Eboticon.greekpack1
2017_lets_get_it-caption.gif,2017_lets_get_it-caption.png,2017 Lets Get It,Caption,2017_lets_get_it-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
2017_lets_get_it-nocaption.gif,2017_lets_get_it-nocaption.png,2017 Lets Get It,NoCaption,2017_lets_get_it-nocaption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
happy_holidays_card-caption.gif,happy_holidays_card-caption.png,Happy Holidays,Caption,happy_holidays_card-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
happy_new_year_card-caption.gif,happy_new_year_card-caption.png,Happy New Year,Caption,happy_new_year_card-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
merry_christmas_card-caption.gif,merry_christmas_card-caption.png,Merry Christmas,Caption,merry_christmas_card-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
merry_christmas-nocaption.gif,merry_christmas-nocaption.png,Merry Christmas,NoCaption,merry_christmas-nocaption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
merry_christmas-caption.gif,merry_christmas-caption.png,Merry Christmas,Caption,merry_christmas-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
nap_time-caption.gif,nap_time-caption.png,Nap Time,Caption,nap_time-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
nap_time-nocaption.gif,nap_time-nocaption.png,Nap Time,NoCaption,nap_time-nocaption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
sharing_is_caring-caption.gif,sharing_is_caring-caption.png,Sharing Is Caring,Caption,sharing_is_caring-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
sharing_is_caring-nocaption.gif,sharing_is_caring-nocaption.png,Sharing Is Caring,NoCaption,sharing_is_caring-nocaption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
thanksgiving_schwam-caption.gif,thanksgiving_schwam-caption.png,Thanksgiving Schwam,Caption,thanksgiving_schwam-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
thanksgiving_schwam-nocaption.gif,thanksgiving_schwam-nocaption.png,Thanksgiving Schwam,NoCaption,thanksgiving_schwam-nocaption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
this_food_tho-caption.gif,this_food_tho-caption.png,This Food Tho,Caption,this_food_thou-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
this_food_tho-nocaption.gif,this_food_tho-nocaption.png,This Food Tho,NoCaption,this_food_thou-nocaption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
what_youre_getting_for_christmas-caption.gif,what_you_are_getting_for_christmas-caption.png,What Youre Getting For Christmas,Caption,what_youre_getting_for_christmas-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
what_you_get_me-caption.gif,what_you_get_me-caption.png,What You Get Me,Caption,what_you_get_me-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
what_you_get_me-nocaption.gif,what_you_get_me-nocaption.png,What You Get Me,NoCaption,what_you_get_me-nocaption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
wish_i_was_there-caption.gif,wish_i_was_there-caption.png,Wish I Was There,Caption,wish_i_was_there-caption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1
wish_i_was_there-nocaption.gif,wish_i_was_there-nocaption.png,Wish I Was There,NoCaption,wish_i_was_there-nocaption.mov,p,holiday,com.eboticon.Eboticon.holidaypack1

